"lat","lon","ward","fatal","total_b","total_v","imp_b","imp_d","speeding","year","month","inj"
38.880722,-77.008861,"Ward 6",0,1,1,0,0,0,2019,8,"Minor Injury"
38.914477,-77.027254,"Ward 1",0,1,1,0,0,0,2019,8,"Minor Injury"
38.902125,-77.044901,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.906206,-77.040449,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.89982,-77.025993,"Ward 2",0,1,1,0,0,0,2019,8,"Unknown Injury"
38.910705,-77.018006,"Ward 2",0,1,1,0,0,0,2019,8,"Major Injury"
38.911157,-77.009345,"Ward 5",0,1,1,0,0,0,2019,8,"Minor Injury"
38.903023,-77.040196,"Ward 2",0,1,0,0,0,0,2019,7,"Unknown Injury"
38.902594,-77.061417,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.908692,-77.064021,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.909639,-77.046989,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.903744,-77.041673,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.914833,-77.028491,"Ward 1",0,1,1,0,0,0,2019,8,"Minor Injury"
38.910772,-77.065346,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.910376,-77.022412,"Ward 2",0,1,2,0,0,0,2019,7,"Minor Injury"
38.878362,-76.930033,"Ward 7",0,1,1,0,0,0,2019,7,"Minor Injury"
38.905645,-77.027669,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.913301,-77.047131,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.899449,-77.033126,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.915909,-77.017332,"Ward 1",0,1,1,0,0,0,2019,8,"Minor Injury"
38.885067,-77.00683,"Ward 6",0,1,1,0,0,0,2019,8,"Minor Injury"
38.916289,-77.034807,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.919123,-77.021899,"Ward 1",0,1,2,0,0,0,2019,7,"Minor Injury"
38.939588,-77.022528,"Ward 4",0,1,1,0,0,0,2019,7,"Major Injury"
38.892087,-77.012173,"Ward 6",0,1,1,0,0,0,2019,7,"Minor Injury"
38.904865,-77.046646,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.904307,-77.016178,"Ward 6",0,1,1,0,0,0,2019,8,"Major Injury"
38.904531,-77.024013,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.90626,-77.035609,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.883236,-76.992644,"Ward 6",0,1,1,0,0,0,2019,7,"Minor Injury"
38.896123,-77.012164,"Ward 6",0,1,1,0,0,0,2019,7,"Minor Injury"
38.858417,-76.993028,"Ward 8",0,1,1,0,0,0,2019,8,"Minor Injury"
38.910689,-77.02704,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.910966,-77.02241,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.900366,-77.01673,"Ward 6",0,1,1,0,0,0,2019,8,"Major Injury"
38.950331,-77.090037,"Ward 3",0,1,1,0,0,0,2019,8,"Minor Injury"
38.923652,-77.043344,"Ward 1",0,1,1,0,0,0,2019,8,"Minor Injury"
38.900394,-76.999507,"Ward 6",0,1,1,0,0,0,2019,8,"Minor Injury"
38.935304,-77.029727,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.874136,-76.968744,"Ward 7",0,1,1,0,0,0,2019,9,"Major Injury"
38.910746,-77.007973,"Ward 5",0,1,1,0,0,0,2019,9,"Minor Injury"
38.950803,-77.028308,"Ward 4",0,1,2,0,0,0,2019,9,"Minor Injury"
38.892087,-77.012173,"Ward 6",0,1,2,0,0,0,2019,7,"Minor Injury"
38.898967,-77.014076,"Ward 6",0,1,1,0,0,0,2019,7,"Minor Injury"
38.893962,-77.021911,"Ward 6",0,1,1,0,0,0,2019,8,"Major Injury"
38.885075,-77.016373,"Ward 2",0,1,1,0,0,0,2019,8,"Minor Injury"
38.888502,-76.953387,"Ward 7",0,1,1,0,0,0,2019,8,"Minor Injury"
38.933154,-77.045318,"Ward 1",0,1,1,0,0,0,2019,6,"Minor Injury"
38.895197,-77.012594,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.920587,-77.032066,"Ward 1",0,1,1,0,0,0,2019,6,"Minor Injury"
38.891314,-76.954478,"Ward 7",0,1,1,0,0,0,2019,6,"Major Injury"
38.936832,-77.059843,"Ward 3",0,1,1,0,0,0,2019,6,"Minor Injury"
38.903731,-77.003573,"Ward 6",0,1,1,0,0,0,2019,7,"Unknown Injury"
38.903306,-77.046341,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.947411,-77.0654,"Ward 3",0,1,1,0,0,0,2019,6,"Major Injury"
38.899244,-76.999716,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.92444,-77.067224,"Ward 3",0,1,1,0,0,0,2019,6,"Minor Injury"
38.898333,-76.979139,"Ward 6",0,2,1,0,0,0,2019,7,"Minor Injury"
38.898057,-77.033644,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.908518,-77.035505,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.94256,-76.985646,"Ward 5",0,1,1,0,0,0,2019,7,"Minor Injury"
38.930963,-77.033931,"Ward 1",0,1,1,0,0,0,2019,7,"Minor Injury"
38.969091,-77.053814,"Ward 4",0,1,1,0,0,0,2019,6,"Minor Injury"
38.897345,-77.033645,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.844525,-76.985127,"Ward 8",0,1,1,0,0,0,2019,7,"Unknown Injury"
38.929196,-77.018407,"Ward 1",0,1,1,0,0,0,2019,7,"Minor Injury"
38.90326,-77.025075,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.896868,-77.006419,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.916999,-77.02756,"Ward 1",0,1,1,0,0,0,2019,6,"Major Injury"
38.876462,-77.017606,"Ward 6",0,1,1,0,0,0,2019,7,"Minor Injury"
38.902526,-77.050112,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.962703,-77.0164,"Ward 4",0,1,1,0,0,0,2019,6,"Major Injury"
38.905643,-77.019901,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.962703,-77.0164,"Ward 4",0,1,1,0,0,0,2019,6,"Major Injury"
38.868248,-76.970692,"Ward 7",0,1,1,0,0,0,2019,6,"Minor Injury"
38.928142,-77.032587,"Ward 1",0,1,2,0,0,0,2019,6,"Minor Injury"
38.922269,-76.992425,"Ward 5",0,1,1,0,0,0,2019,6,"Major Injury"
38.902521,-77.019907,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.935233,-77.054142,"Ward 3",0,1,1,0,0,0,2019,6,"Minor Injury"
38.917292,-77.096505,"Ward 3",0,1,1,0,0,0,2019,6,"Minor Injury"
38.891815,-77.033662,"Ward 2",0,1,2,0,0,0,2019,7,"Minor Injury"
38.903743,-77.043906,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.887124,-76.983653,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.900131,-76.983442,"Ward 5",0,1,1,0,0,0,2019,6,"Minor Injury"
38.902524,-77.03851,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.909638,-77.043438,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.902839,-76.999507,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.909742,-77.049316,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.886989,-77.003517,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.905095,-77.066651,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.900198,-77.03844,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.913089,-77.029007,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.907242,-77.038107,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.866701,-76.984726,"Ward 8",0,1,1,0,0,0,2019,7,"Minor Injury"
38.901643,-77.044447,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.939106,-77.036444,"Ward 4",0,1,1,0,0,0,2019,7,"Minor Injury"
38.922004,-77.042823,"Ward 1",0,1,2,0,0,0,2019,7,"Major Injury"
38.900394,-77.044005,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.964827,-77.036384,"Ward 4",0,1,1,0,0,0,2019,6,"Minor Injury"
38.878397,-76.985511,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.937534,-77.068163,"Ward 3",0,1,1,0,0,0,2019,6,"Minor Injury"
38.902996,-77.037903,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.909344,-77.057113,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.93733,-77.072418,"Ward 3",0,1,1,0,0,0,2019,7,"Minor Injury"
38.896311,-77.010113,"Ward 6",0,1,1,0,0,0,2019,7,"Minor Injury"
38.956352,-77.070139,"Ward 3",0,1,1,0,0,0,2019,6,"Minor Injury"
38.879333,-77.009058,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.842842,-76.999513,"Ward 8",0,1,1,0,0,0,2019,6,"Minor Injury"
38.903872,-76.995373,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.900193,-76.974173,"Ward 5",0,1,1,0,0,0,2019,6,"Major Injury"
38.89701,-77.014073,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.894641,-76.924857,"Ward 7",0,1,1,0,0,0,2019,7,"Minor Injury"
38.903733,-77.005749,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.912403,-77.035812,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.912593,-77.008535,"Ward 5",0,1,1,0,0,0,2019,7,"Minor Injury"
38.878637,-76.931139,"Ward 7",0,1,1,0,0,0,2019,7,"Minor Injury"
38.972697,-77.03637,"Ward 4",0,1,1,0,0,0,2019,6,"Minor Injury"
38.904365,-77.046645,"Ward 2",0,1,1,0,0,0,2019,7,"Minor Injury"
38.902037,-77.040045,"Ward 2",0,1,1,0,0,0,2019,6,"Minor Injury"
38.933353,-77.057222,"Ward 3",0,1,1,0,0,0,2019,6,"Major Injury"
38.896871,-77.006431,"Ward 6",0,1,1,0,0,0,2019,6,"Minor Injury"
38.899768,-77.016202,"Ward 6",0,1,1,0,0,0,2019,7,"Minor Injury"
38.895108,-77.022424,"Ward 6",0,1,1,0,0,0,2019,7,"Minor Injury"
38.879542,-77.008857,"Ward 6",0,1,4,0,0,0,2019,9,"Major Injury"
38.960998,-77.00961,"Ward 4",0,1,1,0,0,0,2019,9,"Unknown Injury"
38.916812,-77.009042,"Ward 5",0,1,1,0,0,0,2019,9,"Minor Injury"
38.927818,-77.02627,"Ward 1",0,1,1,0,0,0,2019,10,"Unknown Injury"
38.885379,-76.997908,"Ward 6",0,1,1,0,0,0,2019,9,"Minor Injury"
38.903739,-77.033078,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.919123,-77.021899,"Ward 1",0,1,1,0,0,0,2019,10,"Minor Injury"
38.894336,-77.039997,"Ward 2",0,1,1,0,0,0,2019,10,"Major Injury"
38.944781,-77.077035,"Ward 3",0,1,1,0,0,0,2019,9,"Minor Injury"
38.900518,-76.940166,"Ward 7",0,1,1,0,0,0,2019,9,"Minor Injury"
38.879936,-77.024384,"Ward 6",0,1,1,0,0,0,2019,9,"Minor Injury"
38.907922,-76.988075,"Ward 5",0,1,1,0,0,0,2019,9,"Major Injury"
38.89149,-77.008374,"Ward 6",0,1,1,0,0,0,2019,10,"Minor Injury"
38.919231,-77.100741,"Ward 3",0,1,1,0,0,0,2019,10,"Unknown Injury"
38.905123,-77.057696,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.91645,-77.022205,"Ward 1",0,1,1,0,0,0,2019,10,"Minor Injury"
38.905194,-77.060958,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.909639,-77.01031,"Ward 5",0,1,2,0,0,0,2019,9,"Minor Injury"
38.904633,-76.972349,"Ward 5",0,1,1,0,0,0,2019,9,"Unknown Injury"
38.937481,-76.990528,"Ward 5",0,1,1,0,0,0,2019,9,"Minor Injury"
38.915427,-77.038477,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.90667,-77.05076,"Ward 2",0,1,1,0,0,0,2019,10,"Major Injury"
38.912589,-77.008108,"Ward 5",0,1,2,0,0,0,2019,10,"Minor Injury"
38.921485,-77.043542,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.875158,-77.017047,"Ward 6",0,1,1,0,0,0,2019,10,"Minor Injury"
38.911124,-77.036518,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.933166,-77.032731,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.905262,-77.050553,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.821059,-77.001606,"Ward 8",0,1,1,0,0,0,2019,9,"Minor Injury"
38.915465,-77.069538,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.904001,-76.993135,"Ward 6",0,1,2,0,0,0,2019,10,"Minor Injury"
38.911547,-77.041232,"Ward 2",0,1,2,0,0,0,2019,9,"Minor Injury"
38.930694,-77.028294,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.927227,-77.022964,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.897341,-77.004179,"Ward 6",0,1,1,0,0,0,2019,9,"Minor Injury"
38.921027,-77.047132,"Ward 1",0,1,1,0,0,0,2019,10,"Minor Injury"
38.92004,-77.071719,"Ward 3",0,1,1,0,0,0,2019,10,"Major Injury"
38.901023,-77.032582,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.914599,-76.984392,"Ward 5",0,1,1,0,0,0,2019,10,"Minor Injury"
38.90724,-77.035045,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.880284,-77.021901,"Ward 6",0,1,1,0,0,0,2019,9,"Unknown Injury"
38.915574,-77.027358,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.93954,-77.084324,"Ward 3",0,1,1,0,0,0,2019,9,"Minor Injury"
38.936371,-77.024111,"Ward 1",0,1,2,0,0,0,2019,10,"Minor Injury"
38.932024,-77.033201,"Ward 1",0,1,1,1,0,0,2019,10,"Minor Injury"
38.940272,-77.037805,"Ward 4",0,1,1,0,0,0,2019,10,"Minor Injury"
38.903728,-76.99806,"Ward 6",0,1,1,0,0,0,2019,10,"Minor Injury"
38.90521,-77.035029,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.910133,-76.997812,"Ward 5",0,1,1,0,0,0,2019,10,"Minor Injury"
38.880668,-77.000578,"Ward 6",0,1,1,0,0,0,2019,10,"Unknown Injury"
38.87898,-76.935056,"Ward 7",0,1,1,0,0,0,2019,10,"Minor Injury"
38.907744,-77.031724,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.906374,-77.027037,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.925972,-76.990981,"Ward 5",0,1,1,0,0,0,2019,10,"Minor Injury"
38.920364,-77.036494,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.911124,-77.021919,"Ward 2",0,2,0,0,0,0,2019,9,"Unknown Injury"
38.938492,-77.033457,"Ward 4",0,1,1,0,0,0,2019,9,"Minor Injury"
38.904346,-77.030259,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.905649,-77.009893,"Ward 6",0,2,1,0,0,0,2019,9,"Minor Injury"
38.901337,-77.043868,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.892083,-77.032819,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.916043,-77.020266,"Ward 1",0,1,1,0,0,0,2019,10,"Minor Injury"
38.927849,-77.021233,"Ward 1",0,1,1,0,0,0,2019,10,"Major Injury"
38.901868,-77.012174,"Ward 6",0,1,1,0,0,0,2019,10,"Minor Injury"
38.892031,-77.001859,"Ward 6",0,1,1,0,0,0,2019,10,"Minor Injury"
38.894387,-76.949694,"Ward 7",0,1,5,0,0,1,2019,9,"Minor Injury"
38.962701,-77.026621,"Ward 4",0,1,1,0,0,0,2019,9,"Minor Injury"
38.89958,-77.015225,"Ward 6",0,1,1,0,0,0,2019,9,"Unknown Injury"
38.928179,-76.979,"Ward 5",0,1,1,0,0,0,2019,9,"Minor Injury"
38.893295,-77.021919,"Ward 6",0,1,1,0,0,0,2019,9,"Unknown Injury"
38.912772,-77.012157,"Ward 5",0,1,1,0,0,0,2019,10,"Minor Injury"
38.962701,-77.026621,"Ward 4",0,1,1,0,0,0,2019,10,"Minor Injury"
38.917002,-77.037037,"Ward 2",0,1,1,0,0,0,2019,10,"Unknown Injury"
38.903737,-77.034577,"Ward 2",0,1,1,0,0,0,2019,9,"Major Injury"
38.897102,-77.019905,"Ward 2",0,1,2,0,0,0,2019,9,"Minor Injury"
38.925357,-77.03845,"Ward 1",0,1,1,0,0,0,2019,9,"Major Injury"
38.915572,-77.032212,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.936285,-77.029725,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.972038,-77.028471,"Ward 4",0,1,1,0,0,0,2019,9,"Minor Injury"
38.900204,-76.997387,"Ward 6",0,1,1,0,0,0,2019,10,"Minor Injury"
38.83597,-77.000773,"Ward 8",0,1,1,0,0,0,2019,10,"Minor Injury"
38.904754,-77.056732,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.906103,-77.039809,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.938647,-77.061126,"Ward 3",0,1,1,0,0,0,2019,9,"Major Injury"
38.907934,-77.034564,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.916781,-77.041656,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.903738,-77.03195,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.92151,-77.030115,"Ward 1",0,1,1,0,0,0,2019,11,"Minor Injury"
38.897988,-77.0075,"Ward 6",0,1,1,0,0,0,2019,9,"Minor Injury"
38.887572,-77.017547,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.893931,-77.041728,"Ward 2",0,1,1,0,0,0,2019,9,"Minor Injury"
38.924655,-77.039081,"Ward 1",0,1,1,0,0,0,2019,9,"Minor Injury"
38.904216,-77.058084,"Ward 2",0,1,1,0,0,0,2019,10,"Minor Injury"
38.94316,-77.08142,"Ward 3",0,1,1,0,0,0,2019,10,"Minor Injury"
38.919184,-77.027035,"Ward 1",0,1,1,0,0,0,2019,12,"Minor Injury"
38.960856,-77.027614,"Ward 4",0,1,1,0,0,0,2019,12,"Minor Injury"
38.900205,-77.001752,"Ward 6",0,1,1,0,0,0,2020,1,"Major Injury"
38.86659,-76.977777,"Ward 7",0,1,1,0,0,0,2020,1,"Minor Injury"
38.908579,-77.003858,"Ward 5",0,1,1,0,0,0,2020,1,"Minor Injury"
38.942908,-77.026057,"Ward 4",0,1,1,0,0,0,2020,1,"Minor Injury"
38.964615,-77.024415,"Ward 4",0,1,1,0,0,0,2019,12,"Minor Injury"
38.95379,-76.988824,"Ward 5",0,1,1,0,0,0,2019,12,"Minor Injury"
38.929329,-77.032711,"Ward 1",0,1,1,0,0,0,2019,12,"Minor Injury"
38.894314,-76.939197,"Ward 7",0,1,1,0,0,0,2020,1,"Major Injury"
38.893965,-76.946606,"Ward 7",0,1,1,0,0,0,2019,12,"Unknown Injury"
38.952209,-77.011364,"Ward 4",0,1,1,0,0,0,2020,1,"Minor Injury"
38.928646,-77.032199,"Ward 1",0,1,1,0,0,0,2020,1,"Minor Injury"
38.927347,-76.980728,"Ward 5",0,1,1,0,0,0,2020,1,"Unknown Injury"
38.885821,-76.998983,"Ward 6",0,1,1,0,0,0,2020,1,"Minor Injury"
38.896538,-76.957495,"Ward 7",0,1,1,0,0,0,2019,12,"Minor Injury"
38.935689,-77.059066,"Ward 3",0,1,1,0,0,0,2020,1,"Minor Injury"
38.91745,-77.045797,"Ward 1",0,1,1,0,0,0,2020,1,"Minor Injury"
38.878784,-76.990245,"Ward 6",0,1,1,0,0,0,2019,12,"Minor Injury"
38.90513,-77.035238,"Ward 2",0,1,1,0,0,0,2020,1,"Major Injury"
38.980934,-77.026509,"Ward 4",0,1,1,0,0,0,2020,1,"Minor Injury"
38.902031,-77.060097,"Ward 2",0,1,1,0,0,0,2020,1,"Minor Injury"
38.902521,-77.017243,"Ward 6",0,1,1,0,0,0,2020,1,"Minor Injury"
38.888608,-77.031972,"Ward 2",0,1,1,0,0,0,2020,1,"Minor Injury"
38.905428,-77.021915,"Ward 2",0,1,1,0,0,0,2019,12,"Minor Injury"
38.896871,-77.006431,"Ward 6",0,1,1,0,0,0,2019,12,"Minor Injury"
38.896871,-77.006431,"Ward 6",0,1,1,0,0,0,2019,12,"Minor Injury"
38.923093,-77.036491,"Ward 1",0,1,1,0,0,0,2020,1,"Major Injury"
38.923226,-77.037155,"Ward 1",0,1,1,0,0,0,2020,1,"Minor Injury"
38.905931,-77.003697,"Ward 6",0,1,1,0,0,0,2020,1,"Minor Injury"
38.907239,-77.025788,"Ward 2",0,1,1,0,0,0,2019,12,"Unknown Injury"
38.89683,-77.021309,"Ward 2",0,1,1,0,0,0,2020,1,"Minor Injury"
38.972111,-77.01803,"Ward 4",0,1,1,0,0,0,2020,1,"Minor Injury"
38.866507,-76.983657,"Ward 7",0,1,1,0,0,0,2020,1,"Minor Injury"
38.956353,-77.016089,"Ward 4",0,1,1,0,0,0,2020,1,"Minor Injury"
38.915508,-77.02011,"Ward 2",0,1,1,0,0,0,2020,1,"Minor Injury"
38.94263,-77.018944,"Ward 4",0,1,1,0,0,0,2019,12,"Minor Injury"
38.902021,-77.041304,"Ward 2",0,1,1,0,0,0,2019,12,"Minor Injury"
38.926873,-77.025717,"Ward 1",0,1,1,0,0,0,2020,1,"Minor Injury"
38.935699,-76.993095,"Ward 5",0,1,1,0,0,0,2020,1,"Minor Injury"
38.919475,-76.979499,"Ward 5",0,1,1,0,0,0,2019,12,"Minor Injury"
38.912585,-77.074117,"Ward 2",0,1,1,0,0,0,2020,1,"Major Injury"
38.897694,-76.969492,"Ward 7",0,1,1,0,0,0,2019,12,"Minor Injury"
38.894074,-77.000577,"Ward 6",0,1,1,0,0,0,2019,12,"Major Injury"
38.883503,-76.985513,"Ward 6",0,1,1,0,0,0,2019,12,"Minor Injury"
38.919973,-77.041806,"Ward 1",0,1,1,0,0,0,2019,12,"Minor Injury"
38.892292,-76.950628,"Ward 7",0,1,1,0,0,0,2019,12,"Minor Injury"
38.89342,-77.021917,"Ward 6",0,1,1,0,0,0,2020,1,"Minor Injury"
38.894783,-76.983956,"Ward 6",0,1,1,0,0,0,2020,1,"Minor Injury"
38.896117,-76.998444,"Ward 6",0,1,1,0,0,0,2020,1,"Minor Injury"
38.92585,-77.026012,"Ward 1",0,1,1,1,0,0,2020,2,"Minor Injury"
38.927362,-77.036803,"Ward 1",0,1,1,0,0,0,2020,2,"Minor Injury"
38.938492,-77.033457,"Ward 4",0,1,1,0,0,0,2020,2,"Minor Injury"
38.855393,-76.969532,"Ward 8",0,1,1,0,0,0,2020,4,"Major Injury"
38.904167,-77.027047,"Ward 2",0,1,1,0,0,0,2020,4,"Minor Injury"
38.920058,-77.07048,"Ward 3",0,1,1,0,0,0,2020,2,"Minor Injury"
38.861118,-76.964793,"Ward 7",0,1,1,0,0,0,2020,3,"Minor Injury"
38.925041,-77.023992,"Ward 1",0,1,1,0,0,0,2020,2,"Minor Injury"
38.905352,-76.996288,"Ward 6",0,1,1,0,0,0,2020,2,"Minor Injury"
38.912609,-77.038705,"Ward 2",0,1,1,0,0,0,2020,2,"Minor Injury"
38.895479,-77.033645,"Ward 2",0,1,1,0,0,0,2020,2,"Minor Injury"
38.928484,-77.027846,"Ward 1",0,1,1,0,0,0,2020,3,"Minor Injury"
38.928179,-76.979,"Ward 5",0,1,1,0,0,0,2020,3,"Minor Injury"
38.920215,-77.031899,"Ward 1",0,1,1,0,0,0,2020,2,"Minor Injury"
38.901839,-76.941531,"Ward 7",0,1,1,0,0,0,2020,3,"Minor Injury"
38.903631,-76.993672,"Ward 6",0,1,1,0,0,0,2020,4,"Minor Injury"
38.900705,-77.0449,"Ward 2",0,1,1,0,0,0,2020,2,"Minor Injury"
38.897912,-76.925312,"Ward 7",0,1,1,0,0,0,2020,4,"Major Injury"
38.897541,-76.99617,"Ward 6",0,1,1,0,0,0,2020,2,"Minor Injury"
38.932782,-76.992648,"Ward 5",0,1,1,0,0,0,2020,3,"Minor Injury"
38.90719,-77.009509,"Ward 5",0,1,1,0,0,0,2020,3,"Minor Injury"
38.890375,-77.008097,"Ward 6",0,1,1,0,0,0,2020,2,"Minor Injury"
38.880984,-77.032517,"Ward 2",0,1,1,0,0,0,2020,3,"Minor Injury"
38.906255,-77.050103,"Ward 2",0,1,2,0,0,0,2020,3,"Minor Injury"
38.936285,-77.029725,"Ward 1",0,1,1,0,0,0,2020,3,"Minor Injury"
38.904631,-77.029624,"Ward 2",0,1,1,0,0,0,2020,3,"Minor Injury"
38.913829,-76.990396,"Ward 5",0,1,1,0,0,0,2020,4,"Minor Injury"
38.957661,-77.013649,"Ward 4",0,1,1,0,0,0,2020,2,"Minor Injury"
38.896396,-77.009703,"Ward 6",0,1,1,0,0,0,2020,2,"Minor Injury"
38.902765,-76.996164,"Ward 6",0,1,1,0,0,0,2020,3,"Major Injury"
38.912607,-77.020132,"Ward 2",0,1,1,0,0,0,2020,3,"Minor Injury"
38.903739,-77.037291,"Ward 2",0,1,1,0,0,0,2020,3,"Minor Injury"
38.952623,-77.011514,"Ward 4",0,1,1,0,0,0,2020,4,"Minor Injury"
38.962393,-77.033422,"Ward 4",0,1,1,0,0,0,2020,4,"Minor Injury"
38.895133,-76.94916,"Ward 7",0,1,1,0,0,0,2020,2,"Minor Injury"
38.892074,-77.015458,"Ward 2",0,1,1,0,0,0,2020,3,"Unknown Injury"
38.909639,-77.046989,"Ward 2",0,1,1,0,0,0,2020,2,"Minor Injury"
38.952118,-77.010807,"Ward 4",0,1,1,0,0,0,2020,2,"Minor Injury"
38.902774,-77.027039,"Ward 2",0,1,1,0,0,0,2020,2,"Major Injury"
38.914276,-77.023967,"Ward 1",0,1,1,0,0,0,2020,2,"Minor Injury"
38.825125,-77.006232,"Ward 8",0,1,1,0,0,0,2020,3,"Minor Injury"
38.902515,-77.003041,"Ward 6",0,1,1,0,0,0,2020,3,"Major Injury"
38.920937,-77.03717,"Ward 1",0,1,2,0,0,0,2020,3,"Minor Injury"
38.864303,-76.973605,"Ward 7",0,1,1,0,0,0,2020,3,"Major Injury"
38.907239,-77.024197,"Ward 2",0,1,1,0,0,0,2020,2,"Minor Injury"
38.879316,-77.002041,"Ward 6",0,1,1,0,0,0,2020,2,"Minor Injury"
38.864396,-76.96193,"Ward 7",0,1,2,0,0,0,2020,3,"Minor Injury"
38.923447,-77.034963,"Ward 1",0,1,1,0,0,0,2020,3,"Minor Injury"
38.916664,-77.041895,"Ward 1",0,1,1,0,0,0,2020,3,"Minor Injury"
38.903084,-76.982142,"Ward 5",0,1,1,0,0,0,2020,3,"Minor Injury"
